2.83E-07,5.21E-06,0.000675603,3.07E-06,0.00473627,1.34E-06,5.25E-06,3.81E-06,0.994559,9.70E-06,0,0,0,0,0,0,0,0,1,0
9.06E-08,2.00E-07,0.999983,5.53E-08,1.17E-06,4.72E-07,6.27E-08,8.58E-06,5.80E-06,7.54E-07,0,0,1,0,0,0,0,0,0,0
3.69E-10,5.02E-07,0.0141646,6.61E-06,0.917482,0.00454006,2.93E-05,1.38E-05,0.0637168,4.67E-05,0,0,0,0,0,1,0,0,0,0
5.89E-05,0.00653102,0.846574,0.00195779,0.00200713,0.00212994,0.000945325,0.00476907,0.129698,0.00532817,0,0,0,0,0,0,0,0,1,0
7.04E-06,4.43E-05,0.742964,0.000134219,0.255287,0.000398402,2.90E-05,0.000128119,0.000779425,0.000228074,0,0,0,0,1,0,0,0,0,0
0.0001662,0.000324348,0.44174,0.000267781,0.547963,0.00105568,0.00456164,0.00231424,0.00141876,0.000188173,0,0,0,0,1,0,0,0,0,0
0.000111596,0.00313083,0.747206,0.0010779,0.0161338,0.00218452,0.0231317,0.0133721,0.00849958,0.185152,0,0,0,0,0,0,0,0,0,1
4.89E-08,1.35E-06,0.99955,9.74E-08,9.49E-07,3.67E-08,7.45E-08,0.000227534,0.00021246,7.22E-06,0,0,1,0,0,0,0,0,0,0
1.30E-07,0.000260354,0.00281994,1.66E-06,0.952785,0.000798505,0.000154277,4.56E-05,0.0431298,4.70E-06,0,0,0,0,0,0,0,0,1,0
1.45E-08,8.19E-06,0.000774564,4.88E-07,3.62E-05,3.99E-07,1.62E-06,0.00041884,0.998759,2.98E-07,0,0,0,0,0,0,0,0,1,0
1.65E-10,1.37E-09,8.24E-07,5.77E-12,0.999999,9.30E-11,5.73E-11,2.05E-11,9.75E-09,3.98E-11,0,0,0,0,1,0,0,0,0,0
0.000750206,0.0201975,0.612272,0.000722749,0.339104,0.00106153,5.39E-05,0.0180702,0.00474433,0.00302456,0,0,0,0,1,0,0,0,0,0
1.98E-06,6.29E-05,0.000266209,0.000174861,0.0102626,0.989033,8.18E-05,3.38E-05,7.03E-05,1.30E-05,0,0,0,0,0,1,0,0,0,0
0.000345502,0.0107882,0.500738,0.000175791,0.0652407,0.00077456,0.00362074,0.0432982,0.373185,0.00183365,0,0,0,1,0,0,0,0,0,0
2.38E-06,1.20E-05,0.296445,0.000892839,0.545808,0.146505,1.06E-05,0.0025252,0.00175847,0.00603985,0,0,0,0,1,0,0,0,0,0
0.000110844,3.28E-06,0.0931679,0.000307158,0.0189276,0.868829,8.24E-05,3.20E-05,0.0125427,0.00599692,0,0,0,0,0,1,0,0,0,0
2.68E-05,0.00160535,0.998311,1.11E-07,2.31E-07,4.14E-06,4.81E-06,4.91E-06,3.82E-05,4.22E-06,0,0,1,0,0,0,0,0,0,0
1.83E-11,1.67E-10,5.95E-05,1.44E-08,3.26E-08,8.66E-10,6.49E-11,0.99994,1.61E-08,2.36E-09,0,0,0,0,0,0,0,1,0,0
1.32E-05,0.00166751,0.0287629,0.00156023,0.690632,0.243074,0.000572345,0.00194153,0.00509607,0.0266806,0,0,0,1,0,0,0,0,0,0
9.30E-19,1,8.42E-15,1.47E-18,2.89E-18,1.99E-20,1.14E-17,1.40E-15,3.20E-12,3.30E-17,0,1,0,0,0,0,0,0,0,0
7.75E-05,0.000559201,0.701937,0.0229292,0.00110409,0.00052418,2.57E-05,0.271066,0.00159974,0.000176657,0,0,0,0,0,0,0,1,0,0
0.000143266,0.000534836,0.0631485,0.0171504,0.0865174,0.000287938,0.00345047,0.0522217,0.776228,0.000317087,0,0,0,1,0,0,0,0,0,0
1.20E-07,4.02E-07,0.999968,8.95E-07,8.18E-07,5.99E-07,5.70E-07,1.94E-05,3.85E-06,4.91E-06,0,0,1,0,0,0,0,0,0,0
1.16E-09,3.93E-07,0.0103383,2.13E-07,0.497838,1.33E-05,4.06E-05,0.000443472,0.491324,1.65E-06,0,0,0,0,0,0,0,0,1,0
3.02E-08,1.33E-07,0.999972,4.67E-08,4.26E-06,8.69E-09,9.42E-09,2.37E-05,9.60E-08,3.35E-08,0,0,1,0,0,0,0,0,0,0
1.97E-05,5.23E-05,0.531491,0.000252599,0.137933,0.28544,0.000395277,0.00279825,0.0281977,0.0134201,0,0,0,0,0,1,0,0,0,0
4.18E-08,4.75E-06,0.00178924,8.52E-08,5.27E-06,1.88E-07,8.02E-07,2.04E-06,0.998196,1.60E-06,0,0,0,0,0,0,0,0,1,0
0.000163874,0.900373,0.0890456,5.28E-05,0.000622446,0.0083988,0.000958069,0.000115508,8.05E-06,0.000261431,0,1,0,0,0,0,0,0,0,0
1.06E-08,0.00325039,4.17E-05,5.08E-07,0.981458,0.00209208,5.68E-05,3.64E-06,0.0130601,3.66E-05,0,0,0,0,1,0,0,0,0,0
3.07E-06,3.05E-06,7.84E-07,1.13E-06,0.99997,6.85E-06,8.16E-06,1.57E-06,4.34E-06,7.78E-07,0,0,0,0,1,0,0,0,0,0
1.49E-06,0.0259307,0.0130803,3.78E-07,9.10E-05,8.89E-06,3.46E-06,8.28E-06,0.960875,4.21E-07,0,1,0,0,0,0,0,0,0,0
1.05E-06,5.47E-05,0.00324163,2.09E-05,0.00284389,1.40E-06,2.52E-05,0.000171657,0.993609,3.09E-05,0,0,0,0,0,0,0,0,1,0
3.82E-07,1.63E-05,0.333422,0.000379218,0.523067,0.134722,0.000353207,1.82E-05,0.00751088,0.000511139,0,0,0,0,0,1,0,0,0,0
1.52E-05,6.32E-05,0.727188,0.000185287,0.0756416,0.190032,0.000306922,0.00363672,0.000966326,0.00196535,0,0,0,0,0,0,1,0,0,0
0.00015254,1.80E-05,0.102476,0.00104776,0.0235746,0.692488,5.07E-05,0.00232315,0.151963,0.025906,0,0,0,0,0,1,0,0,0,0
0.000255931,3.05E-05,0.0643868,0.000224091,0.00142185,0.932596,3.59E-05,0.000164497,5.09E-05,0.000833422,0,0,0,0,0,1,0,0,0,0
1.62E-05,0.000260211,0.0286692,4.94E-05,0.00135762,0.000241771,0.00170495,0.00182454,0.273554,0.692322,0,0,0,0,0,0,0,0,0,1
4.63E-08,4.15E-06,0.771376,4.02E-07,1.19E-06,1.46E-07,4.06E-06,3.22E-06,0.228609,1.13E-06,0,0,0,0,0,0,0,0,1,0
5.80E-06,0.00125885,0.271835,0.000770268,0.593323,0.000585932,0.00822444,6.01E-05,0.11666,0.00727699,0,0,0,0,1,0,0,0,0,0
4.44E-06,1.95E-06,9.34E-05,1.14E-06,9.31E-06,9.56E-07,1.61E-05,0.000190531,0.999681,1.24E-06,0,0,0,0,0,0,0,0,1,0
5.47E-10,1.35E-06,0.00819772,1.65E-06,7.79E-05,2.03E-06,7.78E-06,0.00187604,0.989833,2.61E-06,0,0,0,0,0,0,0,0,1,0
9.74E-06,0.571268,0.39139,6.20E-06,0.00680723,4.42E-05,7.40E-05,0.0194832,0.00380124,0.00711649,0,1,0,0,0,0,0,0,0,0
3.40E-08,6.91E-07,2.20E-07,1.34E-08,0.00025998,0.999738,6.12E-07,5.05E-08,2.03E-07,1.73E-07,0,0,0,0,0,1,0,0,0,0
2.65E-06,0.000227821,5.35E-05,1.43E-05,0.999219,0.000213352,6.78E-06,3.21E-06,0.000153579,0.000105601,0,0,0,0,1,0,0,0,0,0
7.33E-14,1.20E-13,1,2.82E-12,2.70E-11,1.44E-12,1.39E-11,8.47E-11,2.43E-08,4.87E-14,0,0,1,0,0,0,0,0,0,0
1.87E-05,0.000353262,0.759615,3.32E-05,0.0765523,0.000351164,7.17E-05,0.149928,0.0130084,6.82E-05,0,0,0,0,1,0,0,0,0,0
2.05E-07,7.22E-06,0.166714,0.000119451,0.0136412,1.06E-06,3.00E-05,0.0258173,0.793657,1.26E-05,0,0,0,0,0,0,0,0,1,0
1.39E-05,0.000316054,0.979733,0.000234505,0.00393876,3.14E-05,0.000100915,0.000452184,0.0151177,6.13E-05,0,0,1,0,0,0,0,0,0,0
0.00357324,0.0816303,0.491577,0.0249267,0.0633377,0.003674,0.00158262,0.00139924,0.290296,0.0380031,0,0,0,0,0,0,0,0,1,0
1.63E-19,3.81E-15,2.22E-12,2.48E-15,4.44E-08,1.57E-18,8.97E-15,2.08E-12,1,7.80E-14,0,0,0,0,0,0,0,0,1,0
2.74E-07,1.55E-06,1.59E-05,0.000165492,0.0163577,0.983422,4.59E-06,3.05E-06,1.27E-05,1.67E-05,0,0,0,0,0,1,0,0,0,0
3.07E-07,2.70E-05,0.903122,0.00131996,0.000621405,9.15E-07,4.44E-06,0.0803942,0.0144691,4.05E-05,0,0,1,0,0,0,0,0,0,0
1.39E-08,4.17E-05,0.0014861,6.33E-06,0.905906,0.000104275,3.51E-06,0.000299226,0.0921216,3.16E-05,0,0,0,0,1,0,0,0,0,0
5.98E-08,8.54E-06,0.0185669,1.16E-05,0.0532304,0.901921,5.71E-06,7.98E-06,0.0254332,0.000814186,0,0,0,0,0,1,0,0,0,0
7.26E-06,4.89E-05,0.310483,7.39E-06,0.00125433,7.29E-05,8.42E-05,0.680631,0.00740897,1.98E-06,0,0,0,0,0,0,0,0,1,0
2.12E-09,3.67E-06,0.000940879,6.03E-08,0.998815,1.78E-07,1.85E-07,0.000181772,4.91E-05,8.82E-06,0,0,0,0,1,0,0,0,0,0
7.29E-10,9.63E-09,4.96E-05,1.29E-08,0.999847,2.60E-08,3.96E-07,1.13E-08,0.000103073,3.98E-09,0,0,0,0,1,0,0,0,0,0
1.24E-06,2.24E-05,0.999799,5.35E-06,9.74E-05,1.96E-05,1.38E-05,3.97E-06,3.17E-05,5.48E-06,0,0,1,0,0,0,0,0,0,0
3.87E-14,4.29E-09,8.34E-06,4.88E-12,0.000106791,2.46E-09,9.69E-10,4.03E-09,0.999885,1.36E-08,0,0,0,0,0,0,0,0,1,0
9.18E-08,7.17E-07,0.999997,1.56E-09,2.81E-08,1.07E-08,1.58E-08,3.81E-09,1.64E-06,2.21E-07,0,0,1,0,0,0,0,0,0,0
1.01E-07,5.05E-07,0.999999,1.06E-09,8.46E-09,5.23E-09,2.63E-11,7.09E-08,5.45E-07,8.95E-08,0,0,1,0,0,0,0,0,0,0
1.69E-07,1.09E-07,0.999989,3.29E-08,2.01E-09,1.02E-07,1.78E-07,7.62E-06,2.90E-06,2.38E-07,0,0,1,0,0,0,0,0,0,0
5.11E-13,1.57E-07,0.00448332,6.09E-11,1.25E-05,8.24E-10,9.29E-10,2.32E-07,0.995504,2.83E-08,0,0,0,0,0,0,0,0,1,0
7.17E-07,1.75E-06,0.175546,1.17E-05,0.000299165,5.11E-05,8.96E-05,0.823483,0.000333814,0.000183834,0,0,0,0,0,0,0,1,0,0
4.00E-07,1.29E-05,3.09E-05,1.58E-06,0.999271,5.42E-06,0.000116605,8.42E-08,0.000394014,0.000167198,0,0,0,0,1,0,0,0,0,0
0.0183499,0.000378786,0.965064,5.02E-05,0.00105849,0.000111508,0.000121616,2.07E-05,0.0139749,0.000870094,0,0,1,0,0,0,0,0,0,0
2.28E-06,0.000245372,0.295401,5.93E-07,0.0720263,4.58E-05,1.45E-06,1.88E-05,0.632244,1.40E-05,0,0,0,0,0,0,0,0,1,0
7.47E-09,2.85E-07,0.0571982,5.23E-08,1.52E-07,2.50E-07,4.27E-07,0.000195748,0.942604,8.99E-07,0,0,0,0,0,0,0,0,1,0
1.31E-08,2.00E-06,8.43E-06,1.26E-09,1.56E-05,3.35E-08,1.79E-09,2.24E-06,0.999972,1.97E-08,0,0,0,0,0,0,0,0,1,0
4.70E-07,8.75E-07,0.331161,7.09E-06,0.665197,0.00163478,4.51E-06,0.00161755,0.000369808,7.08E-06,0,0,0,0,1,0,0,0,0,0
5.95E-06,3.35E-05,0.978756,0.000285888,0.0170444,0.00150048,0.000106186,0.00209344,0.000110197,6.44E-05,0,0,0,0,0,0,0,1,0,0
1.13E-17,7.30E-14,2.34E-10,6.57E-16,1,1.63E-13,2.47E-13,7.37E-18,1.86E-13,2.76E-13,0,0,0,0,1,0,0,0,0,0
1.41E-09,3.48E-07,9.70E-05,0.000114256,0.99973,3.05E-07,1.24E-06,5.21E-05,4.14E-06,2.22E-07,0,0,0,0,1,0,0,0,0,0
1.90E-07,1.84E-06,1.24E-05,1.45E-06,0.997721,1.26E-07,6.26E-06,4.19E-06,0.00225078,2.23E-06,0,0,0,0,1,0,0,0,0,0
1.76E-10,2.88E-10,0.999998,1.64E-10,6.73E-08,1.21E-09,1.13E-08,9.68E-07,5.22E-07,1.31E-09,0,0,1,0,0,0,0,0,0,0
1.10E-05,7.44E-05,0.000438505,1.70E-05,0.0447815,3.03E-06,0.458977,7.66E-06,0.495686,4.01E-06,0,0,0,0,0,0,0,0,1,0
1.33E-08,2.08E-06,3.99E-05,1.62E-05,0.00021491,6.61E-07,1.02E-07,0.999718,7.56E-06,3.54E-07,0,0,0,0,0,0,0,1,0,0
1.70E-09,1.55E-07,0.000149649,1.43E-08,0.0145584,1.17E-08,4.02E-07,1.05E-05,0.98528,1.02E-06,0,0,0,0,0,0,0,0,1,0
3.98E-07,6.21E-05,0.00668735,5.76E-07,0.182646,1.94E-06,1.48E-05,0.00168222,0.808903,1.41E-06,0,0,0,0,0,0,0,0,1,0
8.94E-06,0.000128084,0.0018374,0.00115275,0.52902,0.000754747,0.000282965,3.11E-05,0.466679,0.000105548,0,0,0,0,0,0,0,0,1,0
3.19E-06,0.000615099,0.992632,7.78E-06,2.15E-05,3.57E-06,1.22E-05,2.84E-05,0.00666181,1.46E-05,0,0,1,0,0,0,0,0,0,0
0.00972086,0.0539006,0.152852,0.00383978,0.0580895,0.030617,0.0981184,0.0803202,0.42662,0.0859215,0,0,0,0,0,0,0,0,1,0
7.20E-11,6.31E-10,3.83E-08,5.47E-10,4.03E-11,1.65E-11,4.12E-11,1,1.01E-09,3.12E-07,0,0,0,0,0,0,0,1,0,0
6.40E-11,1.63E-05,1.77E-05,2.60E-10,4.43E-05,4.43E-08,4.57E-09,1.90E-06,0.99992,4.86E-08,0,0,0,0,0,0,0,0,1,0
2.31E-06,0.000891389,0.0154759,0.000101306,0.0108267,7.99E-05,1.91E-05,0.0187274,0.953833,4.33E-05,0,0,0,0,0,0,0,1,0,0
0.000626554,0.000515735,0.803008,0.000461061,0.00428167,0.00163462,0.000399248,0.188005,3.44E-06,0.00106451,0,0,1,0,0,0,0,0,0,0
0.1929,1.44E-05,0.800894,1.19E-05,0.00231089,0.00322536,4.54E-06,4.00E-06,0.000600042,3.49E-05,0,0,1,0,0,0,0,0,0,0
2.81E-07,6.47E-05,0.993746,1.99E-05,0.00349766,0.000185264,0.000155458,0.00196787,0.000297254,6.58E-05,0,0,1,0,0,0,0,0,0,0
9.53E-08,0.000257668,0.046727,3.45E-06,0.00506463,4.71E-06,5.06E-06,0.00134202,0.946592,3.68E-06,0,0,0,0,0,0,0,0,1,0
0.0016431,0.000959578,0.00079356,0.000170043,0.0240726,0.962419,0.00617542,0.00173723,0.000103807,0.00192583,0,0,0,0,0,1,0,0,0,0
5.84E-11,1.25E-09,2.65E-06,1.05E-10,0.999992,1.21E-08,5.66E-10,6.68E-11,5.06E-06,1.43E-09,0,0,0,0,1,0,0,0,0,0
0.000796606,8.44E-05,0.00114266,0.000264642,0.00134246,0.978121,1.34E-07,4.93E-06,0.0182151,2.79E-05,0,0,0,0,0,1,0,0,0,0
3.57E-10,1.34E-09,0.999993,1.16E-08,6.06E-09,3.73E-09,2.05E-09,7.14E-06,1.95E-08,4.51E-10,0,0,1,0,0,0,0,0,0,0
7.58E-09,0.00449153,0.0440735,3.74E-09,0.00547062,2.52E-07,9.69E-07,8.94E-07,0.945956,6.40E-06,0,0,0,0,0,0,0,0,1,0
2.87E-08,1.66E-08,2.97E-06,0.00055871,0.00343781,0.995697,3.88E-08,1.98E-07,0.000298287,5.25E-06,0,0,0,0,0,0,0,0,0,1
0.00016065,0.00318442,0.30678,8.70E-05,0.0259654,0.000241093,3.91E-06,0.012732,0.64807,0.00277578,0,0,0,0,0,0,0,0,1,0
0.000191619,0.986227,0.0028693,0.00115039,0.00114888,0.000801728,0.00245169,0.00140558,0.00157104,0.00218254,0,1,0,0,0,0,0,0,0,0
3.53E-05,5.85E-05,0.999791,8.05E-07,1.56E-06,2.41E-06,1.30E-05,2.68E-05,6.81E-05,2.06E-06,0,0,1,0,0,0,0,0,0,0
5.00E-07,2.74E-06,0.993094,2.02E-05,0.000249108,0.000257294,0.000155208,0.000418915,0.0056682,0.000134142,0,0,1,0,0,0,0,0,0,0
5.37E-07,6.98E-07,0.0407997,6.92E-06,0.838066,0.000218205,4.13E-05,0.000145745,0.120631,8.95E-05,0,0,0,0,1,0,0,0,0,0
1.44E-07,8.05E-05,0.311786,0.000103788,0.0155666,0.583758,1.29E-05,2.17E-05,0.00142874,0.0872416,0,0,0,0,0,0,0,0,0,1
3.67E-12,1.41E-09,2.91E-05,6.64E-12,0.999752,1.41E-11,9.95E-09,1.23E-08,0.000218853,4.62E-12,0,0,0,0,1,0,0,0,0,0
0.000191793,0.048427,0.763939,0.0407556,0.0241769,0.00532442,0.0229356,0.00811123,0.060787,0.0253519,0,0,1,0,0,0,0,0,0,0
1.24E-06,0.0140708,0.000186008,3.19E-06,0.981966,0.00138609,0.000143014,3.46E-05,0.00217802,3.06E-05,0,1,0,0,0,0,0,0,0,0
1.13E-06,1.57E-06,0.999403,6.33E-06,8.94E-05,0.000376573,3.60E-06,8.67E-06,6.33E-05,4.70E-05,0,0,1,0,0,0,0,0,0,0
9.29E-06,2.08E-05,0.829954,6.94E-05,0.0737271,1.36E-05,0.00896344,0.00333829,0.0837953,0.000108958,0,0,1,0,0,0,0,0,0,0
1.26E-08,3.96E-08,0.00219528,2.48E-09,7.86E-06,1.16E-05,1.63E-08,0.997756,2.85E-05,1.12E-07,0,0,0,0,0,0,0,1,0,0
6.96E-06,0.00168947,0.957275,7.27E-05,0.0237296,0.000875802,0.000149017,0.00458483,0.00942289,0.00219351,0,0,1,0,0,0,0,0,0,0
7.45E-05,0.00435126,0.229883,0.00350283,0.00648145,0.000200963,8.59E-05,2.69E-05,0.747426,0.007968,0,0,0,0,0,0,0,0,1,0
5.34E-13,1.43E-10,0.999999,6.85E-12,6.48E-10,1.37E-12,1.04E-10,5.40E-07,7.12E-07,7.07E-09,0,0,1,0,0,0,0,0,0,0
1.65E-06,1.53E-06,0.999977,2.55E-07,6.53E-07,3.76E-08,1.58E-07,5.44E-06,1.26E-05,3.01E-07,0,0,1,0,0,0,0,0,0,0
